nama_kunci,mata_pelajaran,deskripsi,link_gambar
Sejarah Indonesia - Kolonisasi pemerintah Belanda,Sejarah & Pengetahuan Indonesia,"Setelah VOC jatuh bangkrut dan dibubarkan pada akhir abad ke-18, tepatnya adalah pada tahun 1 Januari 1800 dan setelah Belanda kalah Perang Eropa dan dikuasai Prancis, maka Hindia Belanda jatuh ke tangan Prancis, walaupun secara pemerintahan masih di bawah negara kesatuan Republik Belanda (hingga 1806), kemudian dilanjutkan Kerajaan Hollandia (hingga 1810). Sejak saat itu dimulailah perang perebutan kekuasaan antara Prancis (Belanda) dan Britania Raya, yang ditandai dengan peralihan kekuasaan beberapa wilayah Hindia Belanda dan perjanjian, antara lain Persetujuan Amiens hingga Kapitulasi Tuntang. Dalam masa ini Hindia Belanda berturut-turut diperintah oleh Gubernur Jenderal Overstraten, Wiese, Daendels, dan yang terakhir adalah Janssens. Pada masa Daendels dibangunlah Jalan Raya Pos atau Jalan Anyer-Panarukan (jalur Pantura sekarang), kemudian meluaskan daerah jajahan hingga ke Lampung, tetapi kehilangan Ambon, Ternate dan Tidore yang direbut Britania. Tahun 1810 ketika Prancis menganeksasi Belanda, maka bendera Prancis dikibarkan di Batavia, dan Daendels kembali ke Eropa untuk berperang di bawah Napoleon. Janssens, penggantinya, tidak memerintah lama, karena Britania di bawah Lord Minto datang dan merebut Jawa dari Belanda-Prancis. Setelah Britania menguasai Jawa, pemerintahan beralih sementara dari Belanda ke Britania, hingga akhir perang Napoleon pada tahun 1816 ketika Britania harus mengembalikan Hindia Belanda kepada Kerajaan Belanda. Lord Minto menjadi Gubernur Jenderal pertama yang bermarkas di India, sedangkan Raffles diangkat menjadi Wakil Gubernur yang memimpin Jawa. Raffles kemudian membenahi pemerintahan di Jawa sesuai sistem pemerintahan Britania. Salah satu penemuan penting pada pemerintahan Raffles adalah penemuan kembali Candi Borobudur, salah satu candi Buddha terbesar di dunia, dan Gunung Tambora di Sumbawa meletus, dengan korban langsung dan tidak langsung mencapai puluhan ribu jiwa Setelah Kongres Wina mengakhiri Perang Napoleon dan mengembalikan Jawa ke Belanda, sejak 16 Agustus 1816 pemerintah Kerajaan Belanda berkuasa dan berdaulat penuh atas wilayah Hindia Belanda yang tertulis dalam Undang-Undang Kerajaan Belanda tahun 1814 dan diamendemen tahun 1848, 1872, dan 1922 menurut perkembangan wilayah Hindia Belanda, hingga 1942 ketika Jepang datang menyerbu dalam Perang Dunia II. Dalam masa ini, terjadi pemberontakan besar di Jawa dan Sumatra, yang terkenal dengan Perang Diponegoro atau Perang Jawa, pada tahun 1825-1830, dan Perang Padri (1821-1837), dan perang-perang lainnya. Setelah tahun 1830 sistem tanam paksa yang dikenal sebagai cultuurstelsel dalam bahasa Belanda mulai diterapkan. Dalam sistem ini, para penduduk dipaksa menanam hasil-hasil perkebunan yang menjadi permintaan pasar dunia pada saat itu, seperti teh, kopi dll. Hasil tanaman itu kemudian diekspor ke mancanegara. Sistem ini membawa kekayaan yang besar kepada para pelaksananya - baik yang Belanda maupun yang Indonesia. Sistem tanam paksa ini adalah monopoli pemerintah dan dihapuskan pada masa yang lebih bebas setelah 1870. Pada 1901 pihak Belanda mengadopsi apa yang mereka sebut Politik Etis (bahasa Belanda: Ethische Politiek), yang termasuk investasi yang lebih besar dalam pendidikan bagi orang-orang pribumi, dan sedikit perubahan politik. Di bawah gubernur-jenderal J.B. van Heutsz pemerintah Hindia Belanda memperpanjang kekuasaan kolonial secara langsung di sepanjang Hindia Belanda, dan dengan itu mendirikan fondasi bagi negara Indonesia saat ini.",https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Sejarah Indonesia - Konfrontasi Indonesia—Malaysia,Sejarah & Pengetahuan Indonesia,"Soekarno menentang pembentukan Federasi Malaysia dan menyebut bahwa hal tersebut adalah sebuah ""rencana neo-kolonialisme"" untuk mempermudah rencana komersial Inggris di wilayah tersebut. Selain itu dengan pembentukan Federasi Malaysia, hal ini dianggap akan memperluas pengaruh imperialisme negara-negara Barat di kawasan Asia dan memberikan celah kepada negara Inggris dan Australia untuk memengaruhi perpolitikan regional Asia. Menanggapi keputusan PBB untuk mengakui kedaulatan Malaysia dan menjadikan Malaysia anggota tidak tetap Dewan Keamanan PBB, presiden Soekarno mengumumkan pengunduran diri negara Indonesia dari keanggotaan PBB pada tanggal 20 Januari 1965 dan mendirikan Konferensi Kekuatan Baru (CONEFO) sebagai tandingan PBB dan GANEFO sebagai tandingan Olimpiade. Pada tahun itu juga konfrontasi ini kemudian mengakibatkan pertempuran antara pasukan Indonesia dan Malaysia (yang dibantu oleh Inggris).",https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Sejarah Indonesia - Krisis ekonomi,Sejarah & Pengetahuan Indonesia,"Pada pertengahan 1997, Indonesia diserang krisis keuangan dan ekonomi Asia, disertai musim kemarau terburuk dalam 50 tahun terakhir dan harga minyak, gas dan komoditas ekspor lainnya yang semakin jatuh. Harga Rupiah jatuh, inflasi meningkat tajam, dan perpindahan modal dipercepat. Para demonstran, yang awalnya dipimpin para mahasiswa, meminta pengunduran diri Soeharto. Di tengah gejolak kemarahan massa yang meluas, serta ribuan mahasiswa yang menduduki gedung DPR/MPR, Soeharto mengundurkan diri pada 21 Mei 1998, tiga bulan setelah MPR melantiknya untuk masa bakti ketujuh. Soeharto kemudian memilih sang Wakil Presiden, B. J. Habibie, untuk menjadi presiden ketiga Indonesia.",https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Sejarah Indonesia - Nasib Irian Barat,Sejarah & Pengetahuan Indonesia,"Pada saat perjuangan kemerdekaan, pemerintah Belanda mempertahankan kekuasaan terhadap belahan barat pulau Nugini (Papua). Pada perundingan Meja Bundar di Den Haag pada 1949, dicapai kesepakatan bahwa status Koloni belanda di belahan barat Nugini (Papua) akan dibicarakan setahun setelah pemindahan kedaulatan dari Kolonial Belanda ke Republik Indonesia Serikat telah dilakukan (2 November 1949). Namun setelah perundingan Meja Bundar mencapai kesepakatan, Kolonial Belanda di Nugini mengizinkan langkah-langkah menuju pemerintahan-sendiri dan pendeklarasian kemerdekaan penduduk Nugini Belanda pada 1 Desember 1961. Negosiasi susulan antara pemerintah Republik Indonesia dengan Kerajaan Belanda mengenai penggabungan wilayah tersebut dengan Indonesia gagal mencapai kata sepakat, dan pasukan penerjun payung Indonesia mendarat di Irian dan terjadi pertempuran antara pasukan Indonesia dan Belanda pada 1961 dan 1962. Pada 1962 Amerika Serikat menekan Belanda agar setuju melakukan perbincangan tertutup dengan Indonesia yang menghasilkan Perjanjian New York pada Agustus 1962, dan Indonesia mengambil alih kekuasaan terhadap Irian Jaya pada 1 Mei 1963.",https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Sejarah Indonesia - Pemerintahan Habibie,Sejarah & Pengetahuan Indonesia,Presiden Habibie segera membentuk sebuah kabinet. Salah satu tugas pentingnya adalah kembali mendapatkan dukungan dari Dana Moneter Internasional dan komunitas negara-negara donor untuk program pemulihan ekonomi. Dia juga membebaskan para tahanan politik dan mengurangi kontrol pada kebebasan berpendapat dan kegiatan organisasi.,https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Sejarah Indonesia - Pemerintahan Megawati,Sejarah & Pengetahuan Indonesia,"Pada Sidang Umum MPR pertama pada Agustus 2000, Presiden Gus Dur memberikan laporan pertanggung jawabannya. Pada 29 Januari 2001, ribuan demonstran menyerbu MPR dan meminta Presiden agar mengundurkan diri dengan alasan keterlibatannya dalam skandal korupsi. Di bawah tekanan dari MPR untuk memperbaiki manajemen dan koordinasi di dalam pemerintahannya, dia mengedarkan keputusan presiden yang memberikan kekuasaan negara sehari-hari kepada wakil presiden Megawati. Megawati mengambil alih jabatan presiden tak lama kemudian. Kabinet pada masa pemerintahan Megawati disebut dengan Kabinet Gotong Royong. Tahun 2002, Masa pemerintahan ini mendapat pukulan besar ketika Pulau Sipadan dan Ligitan lepas dari NKRI berdasarkan keputusan Mahkamah Internasional.",https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Sejarah Indonesia - Pemerintahan SBY,Sejarah & Pengetahuan Indonesia,"Pada tahun 2004, pemilu satu hari terbesar di dunia diselenggarakan, dengan Susilo Bambang Yudhoyono (SBY) terpilih sebagai presiden pertama yang dipilih secara langsung oleh rakyat, kemudian membentuk Kabinet Indonesia Bersatu. Pemerintah ini pada awal masa kerjanya telah menerima berbagai cobaan dan tantangan besar, seperti gempa bumi besar di Aceh dan Nias pada Desember 2004 yang meluluh lantakkan sebagian dari Aceh serta gempa bumi lain pada awal 2005 yang mengguncang Sumatra. Pada 17 Juli 2005, sebuah kesepakatan bersejarah berhasil dicapai antara pemerintah Indonesia dengan Gerakan Aceh Merdeka yang bertujuan mengakhiri konflik berkepanjangan selama 30 tahun di wilayah Aceh.",https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Sejarah Indonesia - Perang Dunia II,Sejarah & Pengetahuan Indonesia,"Pada Mei 1940, awal Perang Dunia II, Belanda diduduki oleh Jerman Nazi. Hindia Belanda mengumumkan keadaan siaga dan di Juli mengalihkan ekspor untuk Jepang ke Amerika Serikat dan Britania. Negosiasi dengan Jepang yang bertujuan untuk mengamankan persediaan bahan bakar pesawat gagal di bulan Juni 1941, dan Jepang memulai penaklukan Asia Tenggara di bulan Desember tahun itu. Di bulan yang sama, faksi dari Sumatra menerima bantuan Jepang untuk mengadakan revolusi terhadap pemerintahan Belanda. Pasukan Belanda yang terakhir dikalahkan Jepang pada bulan Maret 1942.",https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Sejarah Indonesia - Perang kemerdekaan,Sejarah & Pengetahuan Indonesia,"Dari 1945 hingga 1949,persatuan kelautan Australia yang bersimpati dengan usaha kemerdekaan, melarang segala pelayaran Belanda sepanjang konflik ini agar Belanda tidak mempunyai dukungan logistik maupun suplai yang diperlukan untuk membentuk kembali kekuasaan kolonial. Usaha Belanda untuk kembali berkuasa dihadapi perlawanan yang kuat. Setelah kembali ke Jawa, pasukan Belanda segera merebut kembali ibu kota kolonial Batavia, akibatnya para nasionalis menjadikan Yogyakarta sebagai ibu kota mereka. Pada 27 Desember 1949 (lihat artikel tentang Pengakuan tanggal kemerdekaan Indonesia oleh Belanda), setelah 4 tahun peperangan dan negosiasi, Ratu Juliana dari Belanda memindahkan kedaulatan kepada pemerintah Federal Indonesia. Pada 1950, Indonesia menjadi anggota ke-60 PBB.",https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Sejarah Indonesia - Perlawanan penduduk pribumi,Sejarah & Pengetahuan Indonesia,"Portugis berlaku semena-mena dalam membangun hubungan dagang, salah satu contohnya adalah melakukan praktik monopoli. Hal ini menimbulkan kemarahan dari penduduk sekitar yang akhirnya menimbulkan perlawanan terhadap Portugis, diantaranya adalah: Perjuangan perlawanan Rakyat Perserikatan Minahasa melawan Portugis telah berlangsung dari tahun 1512-1560, dengan gabungan perserikatan suku-suku di Minahasa maka mereka dapat mengusir Portugis. Portugis membangun beberapa Benteng pertahanan di Minahasa di antaranya di Amurang dan Kema. Pada tahun 1511, armada Portugis yang dipimpin oleh Albuquerque menyerang Kerajaan Malaka. Usaha perlawanan kolonial Portugis di Malaka yang terjadi pada tahun 1513 mengalami kegagalan karena kekuatan dan persenjataan Portugis lebih kuat. Pada tahun 1527, armada Demak di bawah pimpinan Fatahillah/Falatehan dapat menguasai Banten,Sunda Kelapa, dan Cirebon. Armada Portugis dapat dihancurkan oleh Fatahillah/Falatehan dan ia kemudian mengganti nama Sunda Kelapa menjadi Jayakarta yang artinya kemenangan besar, yang kemudian menjadi Jakarta. Mulai tahun 1554 hingga tahun 1555, upaya Portugis tersebut gagal karena Portugis mendapat perlawanan keras dari rakyat Aceh. Pada saat Sultan Iskandar Muda berkuasa, Kerajaan Aceh pernah menyerang Portugis di Malaka pada tahun 1615 dan 1629. Bangsa Portugis pertama kali mendarat di Maluku pada tahun 1511. Kedatangan Portugis berikutnya pada tahun 1513. Akan tetapi, Ternate merasa dirugikan oleh Portugis karena keserakahannya dalam memperoleh keuntungan melalui usaha monopoli perdagangan rempah-rempah. Pada tahun 1533, Sultan Ternate menyerukan kepada seluruh rakyat Maluku untuk mengusir Portugis di Maluku. Pada tahun 1570, rakyat Ternate yang dipimpin oleh Sultan Hairun dapat kembali melakukan perlawanan terhadap bangsa Portugis, tetapi dapat diperdaya oleh Portugis hingga akhirnya tewas terbunuh di dalam Benteng Duurstede. Selanjutnya dipimpin oleh Sultan Baabullah pada tahun 1574. Portugis diusir yang kemudian bermukim di Pulau Timor.",https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Sejarah Indonesia - Prasejarah,Sejarah & Pengetahuan Indonesia,"Secara geologi, wilayah Indonesia modern (untuk kemudahan, selanjutnya disebut Nusantara) merupakan pertemuan antara tiga lempeng benua utama: Lempeng Eurasia, Lempeng Indo-Australia, dan Lempeng Pasifik (lihat artikel Geologi Indonesia). Kepulauan Indonesia seperti yang ada saat ini terbentuk pada saat melelehnya es setelah berakhirnya Zaman Es, sekitar 10.000 tahun yang lalu. Pada masa Pleistosen, ketika masih terhubung dengan Asia Daratan, masuklah pemukim pertama. Bukti pertama yang menunjukkan penghuni awal adalah fosil-fosil Homo erectus manusia Jawa dari masa 2 juta hingga 500.000 tahun lalu. Penemuan sisa-sisa ""manusia Flores"" (Homo floresiensis) di Liang Bua, Flores, membuka kemungkinan masih bertahannya H. erectus hingga masa Zaman Es terakhir. Homo sapiens pertama diperkirakan masuk ke Nusantara sejak 100.000 tahun yang lalu melewati jalur pantai Asia dari Asia Barat, dan pada sekitar 60.000 sampai 70.000 tahun yang lalu telah mencapai Pulau Papua dan Australia. Mereka, yang berfenotipe kulit gelap dan rambut ikal rapat, menjadi nenek moyang penduduk asli Melanesia (termasuk Papua sekarang) dan membawa kultur kapak lonjong (Paleolitikum). Gelombang pendatang berbahasa Austronesia dengan kultur Neolitikum datang secara bergelombang sejak 3000 SM dari Cina Selatan melalui Formosa dan Filipina membawa kultur beliung persegi (kebudayaan Dongson). Proses migrasi ini merupakan bagian dari pendudukan Pasifik. Kedatangan gelombang penduduk berciri Mongoloid ini cenderung ke arah barat, mendesak penduduk awal ke arah timur atau berkawin campur dengan penduduk setempat dan menjadi ciri fisik penduduk Maluku serta Nusa Tenggara. Pendatang ini membawa serta teknik-teknik pertanian, termasuk bercocok tanam padi di sawah (bukti paling lambat sejak abad ke-8 SM), beternak kerbau, pengolahan perunggu dan besi, teknik tenun ikat, praktik-praktik megalitikum, serta pemujaan roh-roh (animisme) serta benda-benda keramat (dinamisme). Pada abad pertama SM sudah terbentuk permukiman-permukiman serta kerajaan-kerajaan kecil, dan sangat mungkin sudah masuk pengaruh kepercayaan dari India akibat hubungan perdagangan.",https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Sejarah Indonesia - Proklamasi kemerdekaan,Sejarah & Pengetahuan Indonesia,"Mendengar kabar bahwa Jepang tidak lagi mempunyai kekuatan untuk membuat keputusan seperti itu pada 16 Agustus, Soekarno membacakan ""Proklamasi"" pada hari berikutnya. Kabar mengenai proklamasi menyebar melalui radio dan selebaran sementara pasukan militer Indonesia pada masa perang, Pasukan Pembela Tanah Air (PETA), para pemuda, dan lainnya langsung berangkat mempertahankan kediaman Soekarno. Pada 18 Agustus 1945 Panitia Persiapan Kemerdekaan Indonesia (PPKI) melantik Soekarno sebagai Presiden dan Mohammad Hatta sebagai Wakil Presiden dengan menggunakan konstitusi yang dirancang beberapa hari sebelumnya. Kemudian dibentuk Komite Nasional Indonesia Pusat (KNIP) sebagai parlemen sementara hingga pemilu dapat dilaksanakan. Kelompok ini mendeklarasikan pemerintahan baru pada 31 Agustus dan menghendaki Republik Indonesia yang terdiri dari 8 provinsi: Sumatra, Kalimantan (tidak termasuk wilayah Sabah, Sarawak dan Brunei), Jawa Barat, Jawa Tengah, Jawa Timur, Sulawesi, Maluku (termasuk Papua) dan Nusa Tenggara.",https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Sejarah Indonesia - Sejarah awal,Sejarah & Pengetahuan Indonesia,"Para cendekiawan India telah menulis tentang Dwipantara atau kerajaan Hindu Jawa Dwipa di Pulau Jawa dan Sumatra atau Swarna Dwipa sekitar 200 SM. Bukti fisik awal yang menyebutkan mengenai adanya empat kerajaan bercorak Hinduisme pada abad ke-1 dan abad ke-5, yaitu Kerajaan Salakanagara yang berdiri di Jawa Barat sekitar tahun 130 M atau abad ke-1 sementara Kerajaan Kandis di Sumatra dan kerajaan kerajaan pada abad ke-4 sampai abad ke-5 mulai muncul seperti Kerajaan Tarumanagara yang menguasai Jawa Barat dan Kerajaan Kutai di pesisir Sungai Mahakam, Kalimantan. Pada tahun 425 ajaran Buddhisme telah mencapai wilayah tersebut. Nusantara telah mempunyai warisan peradaban berusia ratusan tahun dengan dua kekaisaran besar, yaitu Sriwijaya di Sumatra pada abad ke-7 hingga 14 dan Majapahit di Jawa pada abad ke-13 sampai 16, ditambah dengan puluhan kerajaan kecil yang sering kali menjadi vassal tetangganya yang lebih kuat atau saling terhubung dalam semacam ikatan perkawinan dan perdagangan (seperti di Maluku). Hal tersebut telah terjadi sebelum Eropa Barat mengalami masa Renaisans pada abad ke-16.",https://upload.wikimedia.org/wikipedia/commons/6/66/Nicolaes_Visscher_Indiae_Orientalis.jpg
Tata Surya - Asal-usul,Pengetahuan Umum & Sains,"Banyak hipotesis tentang asal-usul Tata Surya telah dikemukakan para ahli, beberapa di antaranya adalah:",https://upload.wikimedia.org/wikipedia/commons/e/e5/Planets2008-id.jpg
